task_id,match_id,team,kick_off_datetime,earliest_processing_datetime,competition,percentage_complete,country,priority_class,priority_hours,processing_deadline,employee,process_start,process_end,squad,date,shift,shift_end_datetime,rate
49818-HOME,49818,team-HOME,2019-04-14 15:00:00,2019-04-14 16:50:00,Allsvenskan,0.75,Sweden,5,144,2019-04-20 15:00:00,employee-D+-2019-04-16-Night-1,2019-04-16 23:00:00,2019-04-17 02:00:00,D+,2019-04-16,Night,2019-04-17 02:00:00,1.0
15519-HOME,15519,team-HOME,2019-04-14 14:30:00,2019-04-14 16:20:00,Eredivisie,1.0,Netherlands,5,144,2019-04-20 14:30:00,employee-E-2019-04-16-Night-2,2019-04-16 18:00:00,2019-04-16 23:00:00,E,2019-04-16,Night,2019-04-17 02:00:00,0.8
46678-HOME,46678,team-HOME,2019-04-14 14:30:00,2019-04-14 16:20:00,Bundesliga,1.0,Austria,5,144,2019-04-20 14:30:00,employee-E-2019-04-16-Night-4,2019-04-16 18:00:00,2019-04-16 22:00:00,E,2019-04-16,Night,2019-04-17 02:00:00,1.0
46681-AWAY,46681,team-AWAY,2019-04-14 14:00:00,2019-04-14 15:50:00,Superliga,1.0,Denmark,5,144,2019-04-20 14:00:00,employee-D+-2019-04-16-Night-1,2019-04-16 18:00:00,2019-04-16 23:00:00,D+,2019-04-16,Night,2019-04-17 02:00:00,0.8
46679-AWAY,46679,team-AWAY,2019-04-14 14:30:00,2019-04-14 16:20:00,Bundesliga,0.6,Austria,5,144,2019-04-20 14:30:00,employee-D-2019-04-16-Night-6,2019-04-16 23:00:00,2019-04-17 02:00:00,D,2019-04-16,Night,2019-04-17 02:00:00,0.8
15520-AWAY,15520,team-AWAY,2019-04-14 12:15:00,2019-04-14 14:05:00,Eredivisie,1.0,Netherlands,5,144,2019-04-20 12:15:00,employee-D-2019-04-16-Night-2,2019-04-16 18:00:00,2019-04-16 23:00:00,D,2019-04-16,Night,2019-04-17 02:00:00,0.8
11555-HOME,11555,team-HOME,2019-04-16 20:45:00,2019-04-16 22:35:00,Premier League,0.683,England,1,12,2019-04-17 08:45:00,employee-B-2019-04-16-Night-2,2019-04-16 22:35:00,2019-04-17 02:00:00,B,2019-04-16,Night,2019-04-17 02:00:00,0.8
46681-HOME,46681,team-HOME,2019-04-14 14:00:00,2019-04-14 15:50:00,Superliga,1.0,Denmark,5,144,2019-04-20 14:00:00,employee-D-2019-04-16-Night-6,2019-04-16 18:00:00,2019-04-16 23:00:00,D,2019-04-16,Night,2019-04-17 02:00:00,0.8
46685-HOME,46685,team-HOME,2019-04-16 21:00:00,2019-04-16 22:50:00,UEFA Champions League,0.633,UEFA,1,12,2019-04-17 09:00:00,employee-D-2019-04-16-Night-3,2019-04-16 22:50:00,2019-04-17 02:00:00,D,2019-04-16,Night,2019-04-17 02:00:00,0.8
46685-AWAY,46685,team-AWAY,2019-04-16 21:00:00,2019-04-16 22:50:00,UEFA Champions League,0.633,UEFA,1,12,2019-04-17 09:00:00,employee-E-2019-04-16-Night-5,2019-04-16 22:50:00,2019-04-17 02:00:00,E,2019-04-16,Night,2019-04-17 02:00:00,0.8
46686-HOME,46686,team-HOME,2019-04-16 21:00:00,2019-04-16 22:50:00,UEFA Champions League,0.633,UEFA,1,12,2019-04-17 09:00:00,employee-E-2019-04-16-Night-4,2019-04-16 22:50:00,2019-04-17 02:00:00,E,2019-04-16,Night,2019-04-17 02:00:00,0.8
11555-AWAY,11555,team-AWAY,2019-04-16 20:45:00,2019-04-16 22:35:00,Premier League,0.683,England,1,12,2019-04-17 08:45:00,employee-B-2019-04-16-Night-1,2019-04-16 22:35:00,2019-04-17 02:00:00,B,2019-04-16,Night,2019-04-17 02:00:00,0.8
46673-AWAY,46673,team-AWAY,2019-04-14 01:00:00,2019-04-14 02:50:00,NWSL,1.0,USA,5,144,2019-04-20 01:00:00,employee-E-2019-04-16-Night-5,2019-04-16 18:00:00,2019-04-16 22:00:00,E,2019-04-16,Night,2019-04-17 02:00:00,1.0
46676-HOME,46676,team-HOME,2019-04-14 12:00:00,2019-04-14 13:50:00,Superliga,1.0,Denmark,5,144,2019-04-20 12:00:00,employee-D-2019-04-16-Night-4,2019-04-16 18:00:00,2019-04-16 23:00:00,D,2019-04-16,Night,2019-04-17 02:00:00,0.8
46676-AWAY,46676,team-AWAY,2019-04-14 12:00:00,2019-04-14 13:50:00,Superliga,1.0,Denmark,5,144,2019-04-20 12:00:00,employee-E-2019-04-16-Night-1,2019-04-16 18:00:00,2019-04-16 23:00:00,E,2019-04-16,Night,2019-04-17 02:00:00,0.8
15520-HOME,15520,team-HOME,2019-04-14 12:15:00,2019-04-14 14:05:00,Eredivisie,1.0,Netherlands,5,144,2019-04-20 12:15:00,employee-D-2019-04-16-Night-5,2019-04-16 18:00:00,2019-04-16 23:00:00,D,2019-04-16,Night,2019-04-17 02:00:00,0.8
46686-AWAY,46686,team-AWAY,2019-04-16 21:00:00,2019-04-16 22:50:00,UEFA Champions League,0.633,UEFA,1,12,2019-04-17 09:00:00,employee-E-2019-04-16-Night-3,2019-04-16 22:50:00,2019-04-17 02:00:00,E,2019-04-16,Night,2019-04-17 02:00:00,0.8
46674-HOME,46674,team-HOME,2019-04-14 23:00:00,2019-04-15 00:50:00,NWSL,0.6,USA,5,144,2019-04-20 23:00:00,employee-G-2019-04-17-Morning-1,2019-04-17 15:00:00,2019-04-17 18:00:00,G,2019-04-17,Morning,2019-04-17 18:00:00,0.8
15765-AWAY,15765,team-AWAY,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-A-2019-04-17-Morning-4,2019-04-17 14:00:00,2019-04-17 18:00:00,A,2019-04-17,Morning,2019-04-17 18:00:00,1.0
15769-HOME,15769,team-HOME,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-A-2019-04-17-Morning-5,2019-04-17 14:00:00,2019-04-17 18:00:00,A,2019-04-17,Morning,2019-04-17 18:00:00,1.0
15769-AWAY,15769,team-AWAY,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-A-2019-04-17-Morning-6,2019-04-17 14:00:00,2019-04-17 18:00:00,A,2019-04-17,Morning,2019-04-17 18:00:00,1.0
15770-HOME,15770,team-HOME,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,0.8,Greece,5,144,2019-04-20 18:00:00,employee-C-2019-04-17-Morning-5,2019-04-17 14:00:00,2019-04-17 18:00:00,C,2019-04-17,Morning,2019-04-17 18:00:00,0.8
15770-AWAY,15770,team-AWAY,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,0.8,Greece,5,144,2019-04-20 18:00:00,employee-C-2019-04-17-Morning-4,2019-04-17 14:00:00,2019-04-17 18:00:00,C,2019-04-17,Morning,2019-04-17 18:00:00,0.8
46680-HOME,46680,team-HOME,2019-04-14 18:00:00,2019-04-14 19:50:00,Superliga,0.8,Denmark,5,144,2019-04-20 18:00:00,employee-E-2019-04-17-Morning-1,2019-04-17 14:00:00,2019-04-17 18:00:00,E,2019-04-17,Morning,2019-04-17 18:00:00,0.8
46680-AWAY,46680,team-AWAY,2019-04-14 18:00:00,2019-04-14 19:50:00,Superliga,0.75,Denmark,5,144,2019-04-20 18:00:00,employee-A-2019-04-17-Morning-2,2019-04-17 15:00:00,2019-04-17 18:00:00,A,2019-04-17,Morning,2019-04-17 18:00:00,1.0
46674-AWAY,46674,team-AWAY,2019-04-14 23:00:00,2019-04-15 00:50:00,NWSL,0.6,USA,5,144,2019-04-20 23:00:00,employee-A-2019-04-17-Morning-1,2019-04-17 15:00:00,2019-04-17 18:00:00,A,2019-04-17,Morning,2019-04-17 18:00:00,0.8
49819-AWAY,49819,team-AWAY,2019-04-15 19:00:00,2019-04-15 20:50:00,Allsvenskan,0.6,Sweden,5,144,2019-04-21 19:00:00,employee-C-2019-04-17-Morning-3,2019-04-17 15:00:00,2019-04-17 18:00:00,C,2019-04-17,Morning,2019-04-17 18:00:00,0.8
46683-AWAY,46683,team-AWAY,2019-04-15 00:00:00,2019-04-15 01:50:00,NWSL,0.6,USA,5,144,2019-04-21 00:00:00,employee-G-2019-04-17-Morning-3,2019-04-17 15:00:00,2019-04-17 18:00:00,G,2019-04-17,Morning,2019-04-17 18:00:00,0.8
46684-HOME,46684,team-HOME,2019-04-15 19:00:00,2019-04-15 20:50:00,Superliga,0.6,Denmark,5,144,2019-04-21 19:00:00,employee-G-2019-04-17-Morning-4,2019-04-17 15:00:00,2019-04-17 18:00:00,G,2019-04-17,Morning,2019-04-17 18:00:00,0.8
46684-AWAY,46684,team-AWAY,2019-04-15 19:00:00,2019-04-15 20:50:00,Superliga,0.6,Denmark,5,144,2019-04-21 19:00:00,employee-G-2019-04-17-Morning-5,2019-04-17 15:00:00,2019-04-17 18:00:00,G,2019-04-17,Morning,2019-04-17 18:00:00,0.8
49819-HOME,49819,team-HOME,2019-04-15 19:00:00,2019-04-15 20:50:00,Allsvenskan,0.6,Sweden,5,144,2019-04-21 19:00:00,employee-G-2019-04-17-Morning-6,2019-04-17 15:00:00,2019-04-17 18:00:00,G,2019-04-17,Morning,2019-04-17 18:00:00,0.8
15765-HOME,15765,team-HOME,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-A-2019-04-17-Morning-3,2019-04-17 14:00:00,2019-04-17 18:00:00,A,2019-04-17,Morning,2019-04-17 18:00:00,1.0
49820-HOME,49820,team-HOME,2019-04-15 19:00:00,2019-04-15 20:50:00,Allsvenskan,0.6,Sweden,5,144,2019-04-21 19:00:00,employee-C-2019-04-17-Morning-2,2019-04-17 15:00:00,2019-04-17 18:00:00,C,2019-04-17,Morning,2019-04-17 18:00:00,0.8
49820-AWAY,49820,team-AWAY,2019-04-15 19:00:00,2019-04-15 20:50:00,Allsvenskan,0.6,Sweden,5,144,2019-04-21 19:00:00,employee-C-2019-04-17-Morning-1,2019-04-17 15:00:00,2019-04-17 18:00:00,C,2019-04-17,Morning,2019-04-17 18:00:00,0.8
17055-HOME,17055,team-HOME,2019-04-15 20:00:00,2019-04-15 21:50:00,Eerste Divisie,0.6,Netherlands,5,144,2019-04-21 20:00:00,employee-B+-2019-04-17-Morning-1,2019-04-17 15:00:00,2019-04-17 18:00:00,B+,2019-04-17,Morning,2019-04-17 18:00:00,0.8
17055-AWAY,17055,team-AWAY,2019-04-15 20:00:00,2019-04-15 21:50:00,Eerste Divisie,0.6,Netherlands,5,144,2019-04-21 20:00:00,employee-B+-2019-04-17-Morning-2,2019-04-17 15:00:00,2019-04-17 18:00:00,B+,2019-04-17,Morning,2019-04-17 18:00:00,0.8
46683-HOME,46683,team-HOME,2019-04-15 00:00:00,2019-04-15 01:50:00,NWSL,0.6,USA,5,144,2019-04-21 00:00:00,employee-G-2019-04-17-Morning-2,2019-04-17 15:00:00,2019-04-17 18:00:00,G,2019-04-17,Morning,2019-04-17 18:00:00,0.8
15764-AWAY,15764,team-AWAY,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-B+-2019-04-17-Morning-4,2019-04-17 10:00:00,2019-04-17 15:00:00,B+,2019-04-17,Morning,2019-04-17 18:00:00,0.8
15763-AWAY,15763,team-AWAY,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-B+-2019-04-17-Morning-2,2019-04-17 10:00:00,2019-04-17 15:00:00,B+,2019-04-17,Morning,2019-04-17 18:00:00,0.8
46682-AWAY,46682,team-AWAY,2019-04-14 16:00:00,2019-04-14 17:50:00,Superliga,1.0,Denmark,5,144,2019-04-20 16:00:00,employee-A-2019-04-17-Morning-4,2019-04-17 10:00:00,2019-04-17 14:00:00,A,2019-04-17,Morning,2019-04-17 18:00:00,1.0
49707-HOME,49707,team-HOME,2019-04-17 02:45:00,2019-04-17 04:35:00,Primera A,1.0,Colombia,3,48,2019-04-19 02:45:00,employee-G-2019-04-17-Morning-1,2019-04-17 10:00:00,2019-04-17 15:00:00,G,2019-04-17,Morning,2019-04-17 18:00:00,0.8
49707-AWAY,49707,team-AWAY,2019-04-17 02:45:00,2019-04-17 04:35:00,Primera A,1.0,Colombia,3,48,2019-04-19 02:45:00,employee-A-2019-04-17-Morning-2,2019-04-17 10:00:00,2019-04-17 15:00:00,A,2019-04-17,Morning,2019-04-17 18:00:00,0.8
49823-HOME,49823,team-HOME,2019-04-14 15:00:00,2019-04-14 16:50:00,Allsvenskan,1.0,Sweden,5,144,2019-04-20 15:00:00,employee-A-2019-04-17-Morning-1,2019-04-17 10:00:00,2019-04-17 15:00:00,A,2019-04-17,Morning,2019-04-17 18:00:00,0.8
49823-AWAY,49823,team-AWAY,2019-04-14 15:00:00,2019-04-14 16:50:00,Allsvenskan,1.0,Sweden,5,144,2019-04-20 15:00:00,employee-G-2019-04-17-Morning-2,2019-04-17 10:00:00,2019-04-17 15:00:00,G,2019-04-17,Morning,2019-04-17 18:00:00,0.8
46682-HOME,46682,team-HOME,2019-04-14 16:00:00,2019-04-14 17:50:00,Superliga,1.0,Denmark,5,144,2019-04-20 16:00:00,employee-A-2019-04-17-Morning-3,2019-04-17 10:00:00,2019-04-17 14:00:00,A,2019-04-17,Morning,2019-04-17 18:00:00,1.0
15764-HOME,15764,team-HOME,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-B+-2019-04-17-Morning-3,2019-04-17 10:00:00,2019-04-17 15:00:00,B+,2019-04-17,Morning,2019-04-17 18:00:00,0.8
15522-HOME,15522,team-HOME,2019-04-14 16:45:00,2019-04-14 18:35:00,Eredivisie,1.0,Netherlands,5,144,2019-04-20 16:45:00,employee-C-2019-04-17-Morning-5,2019-04-17 10:00:00,2019-04-17 14:00:00,C,2019-04-17,Morning,2019-04-17 18:00:00,1.0
15522-AWAY,15522,team-AWAY,2019-04-14 16:45:00,2019-04-14 18:35:00,Eredivisie,1.0,Netherlands,5,144,2019-04-20 16:45:00,employee-C-2019-04-17-Morning-4,2019-04-17 10:00:00,2019-04-17 14:00:00,C,2019-04-17,Morning,2019-04-17 18:00:00,1.0
46677-AWAY,46677,team-AWAY,2019-04-14 17:00:00,2019-04-14 18:50:00,Bundesliga,1.0,Austria,5,144,2019-04-20 17:00:00,employee-G-2019-04-17-Morning-3,2019-04-17 10:00:00,2019-04-17 15:00:00,G,2019-04-17,Morning,2019-04-17 18:00:00,0.8
46677-HOME,46677,team-HOME,2019-04-14 17:00:00,2019-04-14 18:50:00,Bundesliga,1.0,Austria,5,144,2019-04-20 17:00:00,employee-E-2019-04-17-Morning-1,2019-04-17 10:00:00,2019-04-17 14:00:00,E,2019-04-17,Morning,2019-04-17 18:00:00,1.0
49824-AWAY,49824,team-AWAY,2019-04-14 17:30:00,2019-04-14 19:20:00,Allsvenskan,1.0,Sweden,5,144,2019-04-20 17:30:00,employee-G-2019-04-17-Morning-5,2019-04-17 10:00:00,2019-04-17 15:00:00,G,2019-04-17,Morning,2019-04-17 18:00:00,0.8
15760-HOME,15760,team-HOME,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-A-2019-04-17-Morning-5,2019-04-17 10:00:00,2019-04-17 14:00:00,A,2019-04-17,Morning,2019-04-17 18:00:00,1.0
15760-AWAY,15760,team-AWAY,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-A-2019-04-17-Morning-6,2019-04-17 10:00:00,2019-04-17 14:00:00,A,2019-04-17,Morning,2019-04-17 18:00:00,1.0
15761-HOME,15761,team-HOME,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-G-2019-04-17-Morning-6,2019-04-17 10:00:00,2019-04-17 15:00:00,G,2019-04-17,Morning,2019-04-17 18:00:00,0.8
15761-AWAY,15761,team-AWAY,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-C-2019-04-17-Morning-3,2019-04-17 10:00:00,2019-04-17 15:00:00,C,2019-04-17,Morning,2019-04-17 18:00:00,0.8
15762-HOME,15762,team-HOME,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-C-2019-04-17-Morning-2,2019-04-17 10:00:00,2019-04-17 15:00:00,C,2019-04-17,Morning,2019-04-17 18:00:00,0.8
15762-AWAY,15762,team-AWAY,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-C-2019-04-17-Morning-1,2019-04-17 10:00:00,2019-04-17 15:00:00,C,2019-04-17,Morning,2019-04-17 18:00:00,0.8
15763-HOME,15763,team-HOME,2019-04-14 18:00:00,2019-04-14 19:50:00,Super League,1.0,Greece,5,144,2019-04-20 18:00:00,employee-B+-2019-04-17-Morning-1,2019-04-17 10:00:00,2019-04-17 15:00:00,B+,2019-04-17,Morning,2019-04-17 18:00:00,0.8
49824-HOME,49824,team-HOME,2019-04-14 17:30:00,2019-04-14 19:20:00,Allsvenskan,1.0,Sweden,5,144,2019-04-20 17:30:00,employee-G-2019-04-17-Morning-4,2019-04-17 10:00:00,2019-04-17 15:00:00,G,2019-04-17,Morning,2019-04-17 18:00:00,0.8
49710-HOME,49710,team-HOME,2019-04-17 21:00:00,2019-04-17 22:50:00,Primera A,0.633,Colombia,3,48,2019-04-19 21:00:00,employee-B-2019-04-17-Night-5,2019-04-17 22:50:00,2019-04-18 02:00:00,B,2019-04-17,Night,2019-04-18 02:00:00,0.8
15828-AWAY,15828,team-AWAY,2019-04-17 20:45:00,2019-04-17 22:35:00,Women's Super League,0.683,England,2,24,2019-04-18 20:45:00,employee-B-2019-04-17-Night-6,2019-04-17 22:35:00,2019-04-18 02:00:00,B,2019-04-17,Night,2019-04-18 02:00:00,0.8
49710-AWAY,49710,team-AWAY,2019-04-17 21:00:00,2019-04-17 22:50:00,Primera A,0.633,Colombia,3,48,2019-04-19 21:00:00,employee-B-2019-04-17-Night-4,2019-04-17 22:50:00,2019-04-18 02:00:00,B,2019-04-17,Night,2019-04-18 02:00:00,0.8
15828-HOME,15828,team-HOME,2019-04-17 20:45:00,2019-04-17 22:35:00,Women's Super League,0.683,England,2,24,2019-04-18 20:45:00,employee-B-2019-04-17-Night-7,2019-04-17 22:35:00,2019-04-18 02:00:00,B,2019-04-17,Night,2019-04-18 02:00:00,0.8
49704-AWAY,49704,team-AWAY,2019-04-17 23:00:00,2019-04-18 00:50:00,Primera A,0.233,Colombia,3,48,2019-04-19 23:00:00,employee-B-2019-04-17-Night-10,2019-04-18 00:50:00,2019-04-18 02:00:00,B,2019-04-17,Night,2019-04-18 02:00:00,0.8
46687-HOME,46687,team-HOME,2019-04-17 18:00:00,2019-04-17 19:50:00,Superliga,1.0,Denmark,5,144,2019-04-23 18:00:00,employee-B-2019-04-17-Night-3,2019-04-17 19:50:00,2019-04-18 00:50:00,B,2019-04-17,Night,2019-04-18 02:00:00,0.8
46687-AWAY,46687,team-AWAY,2019-04-17 18:00:00,2019-04-17 19:50:00,Superliga,1.0,Denmark,5,144,2019-04-23 18:00:00,employee-B-2019-04-17-Night-2,2019-04-17 19:50:00,2019-04-18 00:50:00,B,2019-04-17,Night,2019-04-18 02:00:00,0.8
49704-HOME,49704,team-HOME,2019-04-17 23:00:00,2019-04-18 00:50:00,Primera A,0.233,Colombia,3,48,2019-04-19 23:00:00,employee-B-2019-04-17-Night-11,2019-04-18 00:50:00,2019-04-18 02:00:00,B,2019-04-17,Night,2019-04-18 02:00:00,0.8
15839-AWAY,15839,team-AWAY,2019-04-17 20:00:00,2019-04-17 21:50:00,Women's Super League,0.833,England,2,24,2019-04-18 20:00:00,employee-B-2019-04-17-Night-8,2019-04-17 21:50:00,2019-04-18 02:00:00,B,2019-04-17,Night,2019-04-18 02:00:00,0.8
46689-AWAY,46689,team-AWAY,2019-04-17 21:00:00,2019-04-17 22:50:00,UEFA Champions League,0.633,UEFA,1,12,2019-04-18 09:00:00,employee-D+-2019-04-17-Night-1,2019-04-17 22:50:00,2019-04-18 02:00:00,D+,2019-04-17,Night,2019-04-18 02:00:00,0.8
15839-HOME,15839,team-HOME,2019-04-17 20:00:00,2019-04-17 21:50:00,Women's Super League,1.0,England,2,24,2019-04-18 20:00:00,employee-E-2019-04-17-Night-3,2019-04-17 21:50:00,2019-04-18 01:50:00,E,2019-04-17,Night,2019-04-18 02:00:00,1.0
46689-HOME,46689,team-HOME,2019-04-17 21:00:00,2019-04-17 22:50:00,UEFA Champions League,0.633,UEFA,1,12,2019-04-18 09:00:00,employee-E-2019-04-17-Night-2,2019-04-17 22:50:00,2019-04-18 02:00:00,E,2019-04-17,Night,2019-04-18 02:00:00,0.8
46688-AWAY,46688,team-AWAY,2019-04-17 21:00:00,2019-04-17 22:50:00,UEFA Champions League,0.633,UEFA,1,12,2019-04-18 09:00:00,employee-D+-2019-04-17-Night-2,2019-04-17 22:50:00,2019-04-18 02:00:00,D+,2019-04-17,Night,2019-04-18 02:00:00,0.8
46688-HOME,46688,team-HOME,2019-04-17 21:00:00,2019-04-17 22:50:00,UEFA Champions League,0.633,UEFA,1,12,2019-04-18 09:00:00,employee-D+-2019-04-17-Night-3,2019-04-17 22:50:00,2019-04-18 02:00:00,D+,2019-04-17,Night,2019-04-18 02:00:00,0.8
13787-AWAY,13787,team-AWAY,2019-04-17 19:00:00,2019-04-17 20:50:00,Ligue 1,1.0,France,1,12,2019-04-18 07:00:00,employee-B-2019-04-17-Night-10,2019-04-17 20:50:00,2019-04-18 00:50:00,B,2019-04-17,Night,2019-04-18 02:00:00,1.0
13787-HOME,13787,team-HOME,2019-04-17 19:00:00,2019-04-17 20:50:00,Ligue 1,1.0,France,1,12,2019-04-18 07:00:00,employee-B-2019-04-17-Night-11,2019-04-17 20:50:00,2019-04-18 00:50:00,B,2019-04-17,Night,2019-04-18 02:00:00,1.0
12635-AWAY,12635,team-AWAY,2019-04-17 19:00:00,2019-04-17 20:50:00,Serie A,1.0,Italy,1,12,2019-04-18 07:00:00,employee-D-2019-04-17-Night-6,2019-04-17 20:50:00,2019-04-18 01:50:00,D,2019-04-17,Night,2019-04-18 02:00:00,0.8
12635-HOME,12635,team-HOME,2019-04-17 19:00:00,2019-04-17 20:50:00,Serie A,1.0,Italy,1,12,2019-04-18 07:00:00,employee-E-2019-04-17-Night-1,2019-04-17 20:50:00,2019-04-18 01:50:00,E,2019-04-17,Night,2019-04-18 02:00:00,0.8
46697-AWAY,46697,team-AWAY,2019-04-18 16:00:00,2019-04-18 17:50:00,Superliga,0.6,Denmark,5,144,2019-04-24 16:00:00,employee-B+-2019-04-18-Morning-5,2019-04-18 15:00:00,2019-04-18 18:00:00,B+,2019-04-18,Morning,2019-04-18 18:00:00,0.8
46697-HOME,46697,team-HOME,2019-04-18 16:00:00,2019-04-18 17:50:00,Superliga,0.75,Denmark,5,144,2019-04-24 16:00:00,employee-A-2019-04-18-Morning-3,2019-04-18 15:00:00,2019-04-18 18:00:00,A,2019-04-18,Morning,2019-04-18 18:00:00,1.0
46692-AWAY,46692,team-AWAY,2019-04-18 14:00:00,2019-04-18 15:50:00,Superliga,0.75,Denmark,5,144,2019-04-24 14:00:00,employee-A-2019-04-18-Morning-2,2019-04-18 15:00:00,2019-04-18 18:00:00,A,2019-04-18,Morning,2019-04-18 18:00:00,1.0
46692-HOME,46692,team-HOME,2019-04-18 14:00:00,2019-04-18 15:50:00,Superliga,0.75,Denmark,5,144,2019-04-24 14:00:00,employee-A-2019-04-18-Morning-1,2019-04-18 15:00:00,2019-04-18 18:00:00,A,2019-04-18,Morning,2019-04-18 18:00:00,1.0
46696-AWAY,46696,team-AWAY,2019-04-18 12:00:00,2019-04-18 13:50:00,Superliga,0.833,Denmark,5,144,2019-04-24 12:00:00,employee-G-2019-04-18-Morning-2,2019-04-18 13:50:00,2019-04-18 18:00:00,G,2019-04-18,Morning,2019-04-18 18:00:00,0.8
46696-HOME,46696,team-HOME,2019-04-18 12:00:00,2019-04-18 13:50:00,Superliga,0.833,Denmark,5,144,2019-04-24 12:00:00,employee-G-2019-04-18-Morning-3,2019-04-18 13:50:00,2019-04-18 18:00:00,G,2019-04-18,Morning,2019-04-18 18:00:00,0.8
46690-AWAY,46690,team-AWAY,2019-04-18 01:00:00,2019-04-18 02:50:00,NWSL,1.0,USA,5,144,2019-04-24 01:00:00,employee-G-2019-04-18-Morning-4,2019-04-18 10:00:00,2019-04-18 15:00:00,G,2019-04-18,Morning,2019-04-18 18:00:00,0.8
46690-HOME,46690,team-HOME,2019-04-18 01:00:00,2019-04-18 02:50:00,NWSL,1.0,USA,5,144,2019-04-24 01:00:00,employee-G-2019-04-18-Morning-5,2019-04-18 10:00:00,2019-04-18 15:00:00,G,2019-04-18,Morning,2019-04-18 18:00:00,0.8
49711-HOME,49711,team-HOME,2019-04-18 03:00:00,2019-04-18 04:50:00,Primera A,1.0,Colombia,3,48,2019-04-20 03:00:00,employee-B+-2019-04-18-Morning-1,2019-04-18 10:00:00,2019-04-18 15:00:00,B+,2019-04-18,Morning,2019-04-18 18:00:00,0.8
49727-AWAY,49727,team-AWAY,2019-04-18 02:00:00,2019-04-18 03:50:00,Primera A,1.0,Colombia,3,48,2019-04-20 02:00:00,employee-B+-2019-04-18-Morning-3,2019-04-18 10:00:00,2019-04-18 15:00:00,B+,2019-04-18,Morning,2019-04-18 18:00:00,0.8
49727-HOME,49727,team-HOME,2019-04-18 02:00:00,2019-04-18 03:50:00,Primera A,1.0,Colombia,3,48,2019-04-20 02:00:00,employee-B+-2019-04-18-Morning-4,2019-04-18 10:00:00,2019-04-18 15:00:00,B+,2019-04-18,Morning,2019-04-18 18:00:00,0.8
49708-AWAY,49708,team-AWAY,2019-04-18 01:00:00,2019-04-18 02:50:00,Primera A,1.0,Colombia,3,48,2019-04-20 01:00:00,employee-B+-2019-04-18-Morning-5,2019-04-18 10:00:00,2019-04-18 15:00:00,B+,2019-04-18,Morning,2019-04-18 18:00:00,0.8
49708-HOME,49708,team-HOME,2019-04-18 01:00:00,2019-04-18 02:50:00,Primera A,1.0,Colombia,3,48,2019-04-20 01:00:00,employee-A-2019-04-18-Morning-3,2019-04-18 10:00:00,2019-04-18 15:00:00,A,2019-04-18,Morning,2019-04-18 18:00:00,0.8
46298-AWAY,46298,team-AWAY,2019-04-18 04:00:00,2019-04-18 05:50:00,MLS,1.0,USA,1,12,2019-04-18 16:00:00,employee-A-2019-04-18-Morning-2,2019-04-18 10:00:00,2019-04-18 15:00:00,A,2019-04-18,Morning,2019-04-18 18:00:00,0.8
46298-HOME,46298,team-HOME,2019-04-18 04:00:00,2019-04-18 05:50:00,MLS,1.0,USA,1,12,2019-04-18 16:00:00,employee-A-2019-04-18-Morning-1,2019-04-18 10:00:00,2019-04-18 15:00:00,A,2019-04-18,Morning,2019-04-18 18:00:00,0.8
49711-AWAY,49711,team-AWAY,2019-04-18 03:00:00,2019-04-18 04:50:00,Primera A,1.0,Colombia,3,48,2019-04-20 03:00:00,employee-G-2019-04-18-Morning-6,2019-04-18 10:00:00,2019-04-18 15:00:00,G,2019-04-18,Morning,2019-04-18 18:00:00,0.8
46695-HOME,46695,team-HOME,2019-04-18 21:00:00,2019-04-18 22:50:00,UEFA Europa League,0.633,UEFA,1,12,2019-04-19 09:00:00,employee-E-2019-04-18-Night-1,2019-04-18 22:50:00,2019-04-19 02:00:00,E,2019-04-18,Night,2019-04-19 02:00:00,0.8
