task_id,match_id,team,kick_off_datetime,earliest_processing_datetime,competition,percentage_complete,country,priority_class,priority_hours,processing_deadline,employee,process_start,process_end,squad,date,shift,shift_end_datetime,rate
46308-HOME,46308,team-HOME,2019-04-21 01:30:00,2019-04-21 03:20:00,MLS,0.6,USA,1,12,2019-04-21 13:30:00,employee-C-2019-04-21-Morning-1,2019-04-21 15:00:00.000000,2019-04-21 18:00:00.000000,C,2019-04-21,Morning,2019-04-21 18:00:00,0.8
46308-AWAY,46308,team-AWAY,2019-04-21 01:30:00,2019-04-21 03:20:00,MLS,0.56,USA,1,12,2019-04-21 13:30:00,employee-C-2019-04-21-Morning-4,2019-04-21 15:12:00.000000,2019-04-21 18:00:00.000000,C,2019-04-21,Morning,2019-04-21 18:00:00,0.8
46334-HOME,46334,team-HOME,2019-04-21 04:00:00,2019-04-21 05:50:00,MLS,0.504,USA,1,12,2019-04-21 16:00:00,employee-C-2019-04-21-Morning-2,2019-04-21 15:28:48.000000,2019-04-21 18:00:00.000000,C,2019-04-21,Morning,2019-04-21 18:00:00,0.8
46334-AWAY,46334,team-AWAY,2019-04-21 04:00:00,2019-04-21 05:50:00,MLS,0.504,USA,1,12,2019-04-21 16:00:00,employee-C-2019-04-21-Morning-3,2019-04-21 15:28:48.000000,2019-04-21 18:00:00.000000,C,2019-04-21,Morning,2019-04-21 18:00:00,0.8
13100-HOME,13100,team-HOME,2019-04-20 16:15:00,2019-04-20 18:05:00,La Liga,0.44,Spain,2,24,2019-04-21 16:15:00,employee-C-2019-04-21-Morning-5,2019-04-21 15:48:00.000000,2019-04-21 18:00:00.000000,C,2019-04-21,Morning,2019-04-21 18:00:00,0.8
46294-HOME,46294,team-HOME,2019-04-20 22:00:00,2019-04-20 23:50:00,MLS,0.6,USA,1,12,2019-04-21 10:00:00,employee-E-2019-04-21-Morning-4,2019-04-21 15:00:00.000000,2019-04-21 18:00:00.000000,E,2019-04-21,Morning,2019-04-21 18:00:00,0.8
13836-HOME,13836,team-HOME,2019-04-20 20:00:00,2019-04-20 21:50:00,Ligue 1,0.75,France,1,12,2019-04-21 08:00:00,employee-B-2019-04-21-Morning-5,2019-04-21 15:00:00.000000,2019-04-21 18:00:00.000000,B,2019-04-21,Morning,2019-04-21 18:00:00,1.0
13100-AWAY,13100,team-AWAY,2019-04-20 16:15:00,2019-04-20 18:05:00,La Liga,0.31,Spain,2,24,2019-04-21 16:15:00,employee-A-2019-04-21-Morning-8,2019-04-21 16:27:00.000000,2019-04-21 18:00:00.000000,A,2019-04-21,Morning,2019-04-21 18:00:00,0.8
46304-HOME,46304,team-HOME,2019-04-20 19:00:00,2019-04-20 20:50:00,MLS,0.8,USA,1,12,2019-04-21 07:00:00,employee-B-2019-04-21-Morning-10,2019-04-21 14:00:00.000000,2019-04-21 18:00:00.000000,B,2019-04-21,Morning,2019-04-21 18:00:00,0.8
46304-AWAY,46304,team-AWAY,2019-04-20 19:00:00,2019-04-20 20:50:00,MLS,0.8,USA,1,12,2019-04-21 07:00:00,employee-B-2019-04-21-Morning-11,2019-04-21 14:00:00.000000,2019-04-21 18:00:00.000000,B,2019-04-21,Morning,2019-04-21 18:00:00,0.8
11834-HOME,11834,team-HOME,2019-04-20 16:00:00,2019-04-20 17:50:00,Premier League,1.0,England,1,12,2019-04-21 04:00:00,employee-C-2019-04-21-Morning-4,2019-04-21 10:00:00.000000,2019-04-21 10:12:00.000000,C,2019-04-21,Morning,2019-04-21 18:00:00,1.0
11834-AWAY,11834,team-AWAY,2019-04-20 16:00:00,2019-04-20 17:50:00,Premier League,1.0,England,1,12,2019-04-21 04:00:00,employee-C-2019-04-21-Morning-2,2019-04-21 10:00:00.000000,2019-04-21 10:28:48.000000,C,2019-04-21,Morning,2019-04-21 18:00:00,1.0
11839-HOME,11839,team-HOME,2019-04-20 16:00:00,2019-04-20 17:50:00,Premier League,1.0,England,1,12,2019-04-21 04:00:00,employee-C-2019-04-21-Morning-3,2019-04-21 10:00:00.000000,2019-04-21 10:28:48.000000,C,2019-04-21,Morning,2019-04-21 18:00:00,1.0
11839-AWAY,11839,team-AWAY,2019-04-20 16:00:00,2019-04-20 17:50:00,Premier League,1.0,England,1,12,2019-04-21 04:00:00,employee-C-2019-04-21-Morning-5,2019-04-21 10:00:00.000000,2019-04-21 10:48:00.000000,C,2019-04-21,Morning,2019-04-21 18:00:00,1.0
9639-AWAY,9639,team-AWAY,2019-04-20 13:00:00,2019-04-20 14:50:00,2. Bundesliga,1.0,Germany,2,24,2019-04-21 13:00:00,employee-A-2019-04-21-Morning-2,2019-04-21 10:00:00.000000,2019-04-21 13:02:24.000000,A,2019-04-21,Morning,2019-04-21 18:00:00,1.0
9651-AWAY,9651,team-AWAY,2019-04-20 13:00:00,2019-04-20 14:50:00,2. Bundesliga,1.0,Germany,2,24,2019-04-21 13:00:00,employee-A-2019-04-21-Morning-4,2019-04-21 10:00:00.000000,2019-04-21 13:02:24.000000,A,2019-04-21,Morning,2019-04-21 18:00:00,1.0
13097-HOME,13097,team-HOME,2019-04-20 13:00:00,2019-04-20 14:50:00,La Liga,1.0,Spain,2,24,2019-04-21 13:00:00,employee-B-2019-04-21-Morning-5,2019-04-21 10:00:00.000000,2019-04-21 15:00:00.000000,B,2019-04-21,Morning,2019-04-21 18:00:00,0.8
9651-HOME,9651,team-HOME,2019-04-20 13:00:00,2019-04-20 14:50:00,2. Bundesliga,1.0,Germany,2,24,2019-04-21 13:00:00,employee-A-2019-04-21-Morning-1,2019-04-21 10:00:00.000000,2019-04-21 13:02:24.000000,A,2019-04-21,Morning,2019-04-21 18:00:00,1.0
13833-HOME,13833,team-HOME,2019-04-20 17:00:00,2019-04-20 18:50:00,Ligue 1,1.0,France,1,12,2019-04-21 05:00:00,employee-A-2019-04-21-Morning-6,2019-04-21 11:27:00.000000,2019-04-21 16:27:00.000000,A,2019-04-21,Morning,2019-04-21 18:00:00,0.8
13833-AWAY,13833,team-AWAY,2019-04-20 17:00:00,2019-04-20 18:50:00,Ligue 1,1.0,France,1,12,2019-04-21 05:00:00,employee-A-2019-04-21-Morning-5,2019-04-21 12:14:24.000000,2019-04-21 17:14:24.000000,A,2019-04-21,Morning,2019-04-21 18:00:00,0.8
12691-HOME,12691,team-HOME,2019-04-20 18:00:00,2019-04-20 19:50:00,Serie A,1.0,Italy,1,12,2019-04-21 06:00:00,employee-A-2019-04-21-Morning-3,2019-04-21 12:50:24.000000,2019-04-21 17:50:24.000000,A,2019-04-21,Morning,2019-04-21 18:00:00,0.8
12691-AWAY,12691,team-AWAY,2019-04-20 18:00:00,2019-04-20 19:50:00,Serie A,0.992,Italy,1,12,2019-04-21 06:00:00,employee-A-2019-04-21-Morning-2,2019-04-21 13:02:24.000000,2019-04-21 18:00:00.000000,A,2019-04-21,Morning,2019-04-21 18:00:00,0.8
11820-HOME,11820,team-HOME,2019-04-20 18:30:00,2019-04-20 20:20:00,Premier League,0.992,England,1,12,2019-04-21 06:30:00,employee-A-2019-04-21-Morning-1,2019-04-21 13:02:24.000000,2019-04-21 18:00:00.000000,A,2019-04-21,Morning,2019-04-21 18:00:00,0.8
11820-AWAY,11820,team-AWAY,2019-04-20 18:30:00,2019-04-20 20:20:00,Premier League,0.992,England,1,12,2019-04-21 06:30:00,employee-A-2019-04-21-Morning-4,2019-04-21 13:02:24.000000,2019-04-21 18:00:00.000000,A,2019-04-21,Morning,2019-04-21 18:00:00,0.8
46302-HOME,46302,team-HOME,2019-04-20 19:00:00,2019-04-20 20:50:00,MLS,0.8,USA,1,12,2019-04-21 07:00:00,employee-E-2019-04-21-Morning-7,2019-04-21 14:00:00.000000,2019-04-21 18:00:00.000000,E,2019-04-21,Morning,2019-04-21 18:00:00,0.8
46302-AWAY,46302,team-AWAY,2019-04-20 19:00:00,2019-04-20 20:50:00,MLS,0.8,USA,1,12,2019-04-21 07:00:00,employee-E-2019-04-21-Morning-6,2019-04-21 14:00:00.000000,2019-04-21 18:00:00.000000,E,2019-04-21,Morning,2019-04-21 18:00:00,0.8
13097-AWAY,13097,team-AWAY,2019-04-20 13:00:00,2019-04-20 14:50:00,La Liga,1.0,Spain,2,24,2019-04-21 13:00:00,employee-B-2019-04-21-Morning-9,2019-04-21 10:00:00.000000,2019-04-21 15:00:00.000000,B,2019-04-21,Morning,2019-04-21 18:00:00,0.8
13100-AWAY,13100,team-AWAY,2019-04-20 16:15:00,2019-04-20 18:05:00,La Liga,1.0,Spain,2,24,2019-04-21 16:15:00,employee-G-2019-04-21-Night-7,2019-04-21 18:00:00.000000,2019-04-21 21:27:00.000000,G,2019-04-21,Night,2019-04-22 02:00:00,0.8
46308-HOME,46308,team-HOME,2019-04-21 01:30:00,2019-04-21 03:20:00,MLS,1.0,USA,1,12,2019-04-21 13:30:00,employee-G-2019-04-21-Night-4,2019-04-21 18:00:00.000000,2019-04-21 20:00:00.000000,G,2019-04-21,Night,2019-04-22 02:00:00,0.8
46308-AWAY,46308,team-AWAY,2019-04-21 01:30:00,2019-04-21 03:20:00,MLS,1.0,USA,1,12,2019-04-21 13:30:00,employee-G-2019-04-21-Night-1,2019-04-21 18:00:00.000000,2019-04-21 20:12:00.000000,G,2019-04-21,Night,2019-04-22 02:00:00,0.8
46334-HOME,46334,team-HOME,2019-04-21 04:00:00,2019-04-21 05:50:00,MLS,1.0,USA,1,12,2019-04-21 16:00:00,employee-G-2019-04-21-Night-3,2019-04-21 18:00:00.000000,2019-04-21 20:28:48.000000,G,2019-04-21,Night,2019-04-22 02:00:00,0.8
46334-AWAY,46334,team-AWAY,2019-04-21 04:00:00,2019-04-21 05:50:00,MLS,1.0,USA,1,12,2019-04-21 16:00:00,employee-G-2019-04-21-Night-2,2019-04-21 18:00:00.000000,2019-04-21 20:28:48.000000,G,2019-04-21,Night,2019-04-22 02:00:00,0.8
13100-HOME,13100,team-HOME,2019-04-20 16:15:00,2019-04-20 18:05:00,La Liga,1.0,Spain,2,24,2019-04-21 16:15:00,employee-B+-2019-04-21-Night-7,2019-04-21 18:02:24.000000,2019-04-21 20:16:48.000000,B+,2019-04-21,Night,2019-04-22 02:00:00,1.0
10896-HOME,10896,team-HOME,2019-04-20 18:30:00,2019-04-20 20:20:00,League One,1.0,England,2,24,2019-04-21 18:30:00,employee-G-2019-04-21-Night-10,2019-04-21 18:01:55.200000,2019-04-21 21:28:55.200000,G,2019-04-21,Night,2019-04-22 02:00:00,0.8
13117-AWAY,13117,team-AWAY,2019-04-20 20:45:00,2019-04-20 22:35:00,La Liga,1.0,Spain,2,24,2019-04-21 20:45:00,employee-B+-2019-04-21-Night-6,2019-04-21 19:15:00.000000,2019-04-21 23:15:00.000000,B+,2019-04-21,Night,2019-04-22 02:00:00,1.0
13102-HOME,13102,team-HOME,2019-04-20 18:30:00,2019-04-20 20:20:00,La Liga,1.0,Spain,2,24,2019-04-21 18:30:00,employee-B+-2019-04-21-Night-2,2019-04-21 19:15:00.000000,2019-04-21 22:38:31.200000,B+,2019-04-21,Night,2019-04-22 02:00:00,1.0
13102-AWAY,13102,team-AWAY,2019-04-20 18:30:00,2019-04-20 20:20:00,La Liga,1.0,Spain,2,24,2019-04-21 18:30:00,employee-B+-2019-04-21-Night-3,2019-04-21 19:15:00.000000,2019-04-21 23:07:19.200000,B+,2019-04-21,Night,2019-04-22 02:00:00,1.0
13476-HOME,13476,team-HOME,2019-04-20 18:30:00,2019-04-20 20:20:00,1. Bundesliga,1.0,Germany,2,24,2019-04-21 18:30:00,employee-D-2019-04-21-Night-1,2019-04-21 18:48:00.000000,2019-04-21 23:48:00.000000,D,2019-04-21,Night,2019-04-22 02:00:00,0.8
13476-AWAY,13476,team-AWAY,2019-04-20 18:30:00,2019-04-20 20:20:00,1. Bundesliga,1.0,Germany,2,24,2019-04-21 18:30:00,employee-D-2019-04-21-Night-5,2019-04-21 18:48:00.000000,2019-04-21 23:48:00.000000,D,2019-04-21,Night,2019-04-22 02:00:00,0.8
13474-HOME,13474,team-HOME,2019-04-20 20:30:00,2019-04-20 22:20:00,1. Bundesliga,1.0,Germany,2,24,2019-04-21 20:30:00,employee-D-2019-04-21-Night-6,2019-04-21 18:48:00.000000,2019-04-21 23:48:00.000000,D,2019-04-21,Night,2019-04-22 02:00:00,0.8
13474-AWAY,13474,team-AWAY,2019-04-20 20:30:00,2019-04-20 22:20:00,1. Bundesliga,1.0,Germany,2,24,2019-04-21 20:30:00,employee-B+-2019-04-21-Night-4,2019-04-21 19:15:00.000000,2019-04-22 00:15:00.000000,B+,2019-04-21,Night,2019-04-22 02:00:00,0.8
13117-HOME,13117,team-HOME,2019-04-20 20:45:00,2019-04-20 22:35:00,La Liga,1.0,Spain,2,24,2019-04-21 20:45:00,employee-B+-2019-04-21-Night-5,2019-04-21 19:15:00.000000,2019-04-21 23:15:00.000000,B+,2019-04-21,Night,2019-04-22 02:00:00,1.0
46306-AWAY,46306,team-AWAY,2019-04-21 01:30:00,2019-04-21 03:20:00,MLS,1.0,USA,1,12,2019-04-21 13:30:00,employee-G-2019-04-21-Night-5,2019-04-21 18:00:00.000000,2019-04-21 20:00:00.000000,G,2019-04-21,Night,2019-04-22 02:00:00,0.8
10896-AWAY,10896,team-AWAY,2019-04-20 18:30:00,2019-04-20 20:20:00,League One,1.0,England,2,24,2019-04-21 18:30:00,employee-D-2019-04-21-Night-3,2019-04-21 18:48:00.000000,2019-04-21 21:33:36.000000,D,2019-04-21,Night,2019-04-22 02:00:00,1.0
46306-HOME,46306,team-HOME,2019-04-21 01:30:00,2019-04-21 03:20:00,MLS,1.0,USA,1,12,2019-04-21 13:30:00,employee-G-2019-04-21-Night-6,2019-04-21 18:00:00.000000,2019-04-21 20:00:00.000000,G,2019-04-21,Night,2019-04-22 02:00:00,0.8
13839-HOME,13839,team-HOME,2019-04-20 20:00:00,2019-04-20 21:50:00,Ligue 1,1.0,France,1,12,2019-04-21 08:00:00,employee-B+-2019-04-21-Night-6,2019-04-21 18:00:00.000000,2019-04-21 19:15:00.000000,B+,2019-04-21,Night,2019-04-22 02:00:00,0.8
46294-HOME,46294,team-HOME,2019-04-20 22:00:00,2019-04-20 23:50:00,MLS,1.0,USA,1,12,2019-04-21 10:00:00,employee-D+-2019-04-21-Night-1,2019-04-21 18:00:00.000000,2019-04-21 20:00:00.000000,D+,2019-04-21,Night,2019-04-22 02:00:00,0.8
12691-AWAY,12691,team-AWAY,2019-04-20 18:00:00,2019-04-20 19:50:00,Serie A,1.0,Italy,1,12,2019-04-21 06:00:00,employee-G-2019-04-21-Night-10,2019-04-21 18:00:00.000000,2019-04-21 18:01:55.200000,G,2019-04-21,Night,2019-04-22 02:00:00,1.0
11820-HOME,11820,team-HOME,2019-04-20 18:30:00,2019-04-20 20:20:00,Premier League,1.0,England,1,12,2019-04-21 06:30:00,employee-D-2019-04-21-Night-2,2019-04-21 18:00:00.000000,2019-04-21 18:02:24.000000,D,2019-04-21,Night,2019-04-22 02:00:00,0.8
11820-AWAY,11820,team-AWAY,2019-04-20 18:30:00,2019-04-20 20:20:00,Premier League,1.0,England,1,12,2019-04-21 06:30:00,employee-B+-2019-04-21-Night-7,2019-04-21 18:00:00.000000,2019-04-21 18:02:24.000000,B+,2019-04-21,Night,2019-04-22 02:00:00,0.8
46302-HOME,46302,team-HOME,2019-04-20 19:00:00,2019-04-20 20:50:00,MLS,1.0,USA,1,12,2019-04-21 07:00:00,employee-D-2019-04-21-Night-3,2019-04-21 18:00:00.000000,2019-04-21 18:48:00.000000,D,2019-04-21,Night,2019-04-22 02:00:00,1.0
46302-AWAY,46302,team-AWAY,2019-04-20 19:00:00,2019-04-20 20:50:00,MLS,1.0,USA,1,12,2019-04-21 07:00:00,employee-D-2019-04-21-Night-1,2019-04-21 18:00:00.000000,2019-04-21 18:48:00.000000,D,2019-04-21,Night,2019-04-22 02:00:00,1.0
46294-AWAY,46294,team-AWAY,2019-04-20 22:00:00,2019-04-20 23:50:00,MLS,1.0,USA,1,12,2019-04-21 10:00:00,employee-D+-2019-04-21-Night-2,2019-04-21 18:00:00.000000,2019-04-21 20:00:00.000000,D+,2019-04-21,Night,2019-04-22 02:00:00,0.8
46304-AWAY,46304,team-AWAY,2019-04-20 19:00:00,2019-04-20 20:50:00,MLS,1.0,USA,1,12,2019-04-21 07:00:00,employee-D-2019-04-21-Night-6,2019-04-21 18:00:00.000000,2019-04-21 18:48:00.000000,D,2019-04-21,Night,2019-04-22 02:00:00,1.0
13836-HOME,13836,team-HOME,2019-04-20 20:00:00,2019-04-20 21:50:00,Ligue 1,1.0,France,1,12,2019-04-21 08:00:00,employee-B+-2019-04-21-Night-2,2019-04-21 18:00:00.000000,2019-04-21 19:15:00.000000,B+,2019-04-21,Night,2019-04-22 02:00:00,0.8
46304-HOME,46304,team-HOME,2019-04-20 19:00:00,2019-04-20 20:50:00,MLS,1.0,USA,1,12,2019-04-21 07:00:00,employee-D-2019-04-21-Night-5,2019-04-21 18:00:00.000000,2019-04-21 18:48:00.000000,D,2019-04-21,Night,2019-04-22 02:00:00,1.0
13837-HOME,13837,team-HOME,2019-04-20 20:00:00,2019-04-20 21:50:00,Ligue 1,1.0,France,1,12,2019-04-21 08:00:00,employee-B+-2019-04-21-Night-4,2019-04-21 18:00:00.000000,2019-04-21 19:15:00.000000,B+,2019-04-21,Night,2019-04-22 02:00:00,0.8
13837-AWAY,13837,team-AWAY,2019-04-20 20:00:00,2019-04-20 21:50:00,Ligue 1,1.0,France,1,12,2019-04-21 08:00:00,employee-B+-2019-04-21-Night-5,2019-04-21 18:00:00.000000,2019-04-21 19:15:00.000000,B+,2019-04-21,Night,2019-04-22 02:00:00,0.8
13839-AWAY,13839,team-AWAY,2019-04-20 20:00:00,2019-04-20 21:50:00,Ligue 1,1.0,France,1,12,2019-04-21 08:00:00,employee-B+-2019-04-21-Night-1,2019-04-21 18:00:00.000000,2019-04-21 19:15:00.000000,B+,2019-04-21,Night,2019-04-22 02:00:00,0.8
12698-HOME,12698,team-HOME,2019-04-20 20:30:00,2019-04-20 22:20:00,Serie A,1.0,Italy,1,12,2019-04-21 08:30:00,employee-G-2019-04-21-Night-9,2019-04-21 18:00:00.000000,2019-04-21 19:36:00.000000,G,2019-04-21,Night,2019-04-22 02:00:00,1.0
12698-AWAY,12698,team-AWAY,2019-04-20 20:30:00,2019-04-20 22:20:00,Serie A,1.0,Italy,1,12,2019-04-21 08:30:00,employee-G-2019-04-21-Night-8,2019-04-21 18:00:00.000000,2019-04-21 19:36:00.000000,G,2019-04-21,Night,2019-04-22 02:00:00,1.0
46295-HOME,46295,team-HOME,2019-04-20 21:00:00,2019-04-20 22:50:00,MLS,1.0,USA,1,12,2019-04-21 09:00:00,employee-D-2019-04-21-Night-4,2019-04-21 18:00:00.000000,2019-04-21 19:36:00.000000,D,2019-04-21,Night,2019-04-22 02:00:00,1.0
46295-AWAY,46295,team-AWAY,2019-04-20 21:00:00,2019-04-20 22:50:00,MLS,1.0,USA,1,12,2019-04-21 09:00:00,employee-D-2019-04-21-Night-2,2019-04-21 18:02:24.000000,2019-04-21 19:38:24.000000,D,2019-04-21,Night,2019-04-22 02:00:00,1.0
13836-AWAY,13836,team-AWAY,2019-04-20 20:00:00,2019-04-20 21:50:00,Ligue 1,1.0,France,1,12,2019-04-21 08:00:00,employee-B+-2019-04-21-Night-3,2019-04-21 18:00:00.000000,2019-04-21 19:15:00.000000,B+,2019-04-21,Night,2019-04-22 02:00:00,0.8
13843-AWAY,13843,team-AWAY,2019-04-21 21:00:00,2019-04-21 22:50:00,Ligue 1,1.0,France,1,12,2019-04-22 09:00:00,employee-B-2019-04-22-Morning-1,2019-04-22 10:00:00.000000,2019-04-22 13:12:00.000000,B,2019-04-22,Morning,2019-04-22 18:00:00,1.0
46316-AWAY,46316,team-AWAY,2019-04-22 01:00:00,2019-04-22 02:50:00,MLS,0.96,USA,1,12,2019-04-22 13:00:00,employee-B-2019-04-22-Morning-2,2019-04-22 13:12:00.000000,2019-04-22 18:00:00.000000,B,2019-04-22,Morning,2019-04-22 18:00:00,0.8
46316-HOME,46316,team-HOME,2019-04-22 01:00:00,2019-04-22 02:50:00,MLS,0.96,USA,1,12,2019-04-22 13:00:00,employee-B-2019-04-22-Morning-8,2019-04-22 13:12:00.000000,2019-04-22 18:00:00.000000,B,2019-04-22,Morning,2019-04-22 18:00:00,0.8
46337-AWAY,46337,team-AWAY,2019-04-21 22:00:00,2019-04-21 23:50:00,MLS,1.0,USA,1,12,2019-04-22 10:00:00,employee-E-2019-04-22-Morning-3,2019-04-22 10:00:00.000000,2019-04-22 14:12:00.000000,E,2019-04-22,Morning,2019-04-22 18:00:00,0.8
46337-HOME,46337,team-HOME,2019-04-21 22:00:00,2019-04-21 23:50:00,MLS,1.0,USA,1,12,2019-04-22 10:00:00,employee-E-2019-04-22-Morning-4,2019-04-22 10:00:00.000000,2019-04-22 14:00:00.000000,E,2019-04-22,Morning,2019-04-22 18:00:00,0.8
13843-HOME,13843,team-HOME,2019-04-21 21:00:00,2019-04-21 22:50:00,Ligue 1,1.0,France,1,12,2019-04-22 09:00:00,employee-B-2019-04-22-Morning-2,2019-04-22 10:00:00.000000,2019-04-22 13:12:00.000000,B,2019-04-22,Morning,2019-04-22 18:00:00,1.0
11814-AWAY,11814,team-AWAY,2019-04-21 17:00:00,2019-04-21 18:50:00,Premier League,1.0,England,1,12,2019-04-22 05:00:00,employee-C-2019-04-22-Morning-3,2019-04-22 10:00:00.000000,2019-04-22 12:52:48.000000,C,2019-04-22,Morning,2019-04-22 18:00:00,1.0
13838-HOME,13838,team-HOME,2019-04-21 17:00:00,2019-04-21 18:50:00,Ligue 1,1.0,France,1,12,2019-04-22 05:00:00,employee-B-2019-04-22-Morning-9,2019-04-22 10:00:00.000000,2019-04-22 13:12:00.000000,B,2019-04-22,Morning,2019-04-22 18:00:00,1.0
11815-AWAY,11815,team-AWAY,2019-04-21 17:00:00,2019-04-21 18:50:00,Premier League,1.0,England,1,12,2019-04-22 05:00:00,employee-C-2019-04-22-Morning-1,2019-04-22 10:00:00.000000,2019-04-22 12:54:43.200000,C,2019-04-22,Morning,2019-04-22 18:00:00,1.0
11815-HOME,11815,team-HOME,2019-04-21 17:00:00,2019-04-21 18:50:00,Premier League,1.0,England,1,12,2019-04-22 05:00:00,employee-C-2019-04-22-Morning-2,2019-04-22 10:00:00.000000,2019-04-22 12:52:48.000000,C,2019-04-22,Morning,2019-04-22 18:00:00,1.0
13838-AWAY,13838,team-AWAY,2019-04-21 17:00:00,2019-04-21 18:50:00,Ligue 1,1.0,France,1,12,2019-04-22 05:00:00,employee-B-2019-04-22-Morning-8,2019-04-22 10:00:00.000000,2019-04-22 13:12:00.000000,B,2019-04-22,Morning,2019-04-22 18:00:00,1.0
11814-HOME,11814,team-HOME,2019-04-21 17:00:00,2019-04-21 18:50:00,Premier League,1.0,England,1,12,2019-04-22 05:00:00,employee-C-2019-04-22-Morning-4,2019-04-22 10:00:00.000000,2019-04-22 12:52:48.000000,C,2019-04-22,Morning,2019-04-22 18:00:00,1.0
46316-HOME,46316,team-HOME,2019-04-22 01:00:00,2019-04-22 02:50:00,MLS,1.0,USA,1,12,2019-04-22 13:00:00,employee-D-2019-04-22-Night-1,2019-04-22 18:00:00.000000,2019-04-22 18:09:36.000000,D,2019-04-22,Night,2019-04-23 02:00:00,1.0
46316-AWAY,46316,team-AWAY,2019-04-22 01:00:00,2019-04-22 02:50:00,MLS,1.0,USA,1,12,2019-04-22 13:00:00,employee-D-2019-04-22-Night-2,2019-04-22 18:00:00.000000,2019-04-22 18:09:36.000000,D,2019-04-22,Night,2019-04-23 02:00:00,1.0
11837-AWAY,11837,team-AWAY,2019-04-22 21:00:00,2019-04-22 22:50:00,Premier League,1.0,England,1,12,2019-04-23 09:00:00,employee-C-2019-04-23-Morning-2,2019-04-23 10:00:00.000000,2019-04-23 14:00:00.000000,C,2019-04-23,Morning,2019-04-23 18:00:00,1.0
11837-HOME,11837,team-HOME,2019-04-22 21:00:00,2019-04-22 22:50:00,Premier League,1.0,England,1,12,2019-04-23 09:00:00,employee-C-2019-04-23-Morning-1,2019-04-23 10:00:00.000000,2019-04-23 14:00:00.000000,C,2019-04-23,Morning,2019-04-23 18:00:00,1.0
9276-HOME,9276,team-HOME,2019-04-22 20:45:00,2019-04-22 22:35:00,Ligue 2,1.0,France,1,12,2019-04-23 08:45:00,employee-B-2019-04-23-Morning-6,2019-04-23 10:00:00.000000,2019-04-23 14:00:00.000000,B,2019-04-23,Morning,2019-04-23 18:00:00,1.0
9276-AWAY,9276,team-AWAY,2019-04-22 20:45:00,2019-04-22 22:35:00,Ligue 2,1.0,France,1,12,2019-04-23 08:45:00,employee-B-2019-04-23-Morning-4,2019-04-23 10:00:00.000000,2019-04-23 14:00:00.000000,B,2019-04-23,Morning,2019-04-23 18:00:00,1.0
12689-HOME,12689,team-HOME,2019-04-22 19:00:00,2019-04-22 20:50:00,Serie A,1.0,Italy,1,12,2019-04-23 07:00:00,employee-B-2019-04-23-Morning-7,2019-04-23 10:00:00.000000,2019-04-23 15:00:00.000000,B,2019-04-23,Morning,2019-04-23 18:00:00,0.8
10191-AWAY,10191,team-AWAY,2019-04-22 18:15:00,2019-04-22 20:05:00,Championship,1.0,England,1,12,2019-04-23 06:15:00,employee-B-2019-04-23-Morning-8,2019-04-23 10:00:00.000000,2019-04-23 15:00:00.000000,B,2019-04-23,Morning,2019-04-23 18:00:00,0.8
10191-HOME,10191,team-HOME,2019-04-22 18:15:00,2019-04-22 20:05:00,Championship,1.0,England,1,12,2019-04-23 06:15:00,employee-B-2019-04-23-Morning-5,2019-04-23 10:00:00.000000,2019-04-23 15:00:00.000000,B,2019-04-23,Morning,2019-04-23 18:00:00,0.8
12689-AWAY,12689,team-AWAY,2019-04-22 19:00:00,2019-04-22 20:50:00,Serie A,1.0,Italy,1,12,2019-04-23 07:00:00,employee-B-2019-04-23-Morning-9,2019-04-23 10:00:00.000000,2019-04-23 15:00:00.000000,B,2019-04-23,Morning,2019-04-23 18:00:00,0.8
9277-HOME,9277,team-HOME,2019-04-23 20:00:00,2019-04-23 21:50:00,Ligue 2,1.0,France,1,12,2019-04-24 08:00:00,employee-E-2019-04-24-Morning-2,2019-04-24 10:00:00.000000,2019-04-24 14:51:50.400000,E,2019-04-24,Morning,2019-04-24 18:00:00,0.8
11802-HOME,11802,team-HOME,2019-04-23 20:45:00,2019-04-23 22:35:00,Premier League,1.0,England,1,12,2019-04-24 08:45:00,employee-C-2019-04-24-Morning-4,2019-04-24 10:00:00.000000,2019-04-24 14:00:00.000000,C,2019-04-24,Morning,2019-04-24 18:00:00,1.0
11544-AWAY,11544,team-AWAY,2019-04-23 20:45:00,2019-04-23 22:35:00,Premier League,1.0,England,1,12,2019-04-24 08:45:00,employee-C-2019-04-24-Morning-2,2019-04-24 10:00:00.000000,2019-04-24 14:00:00.000000,C,2019-04-24,Morning,2019-04-24 18:00:00,1.0
11544-HOME,11544,team-HOME,2019-04-23 20:45:00,2019-04-23 22:35:00,Premier League,1.0,England,1,12,2019-04-24 08:45:00,employee-C-2019-04-24-Morning-1,2019-04-24 10:00:00.000000,2019-04-24 14:00:00.000000,C,2019-04-24,Morning,2019-04-24 18:00:00,1.0
9290-AWAY,9290,team-AWAY,2019-04-23 20:00:00,2019-04-23 21:50:00,Ligue 2,1.0,France,1,12,2019-04-24 08:00:00,employee-A-2019-04-24-Morning-1,2019-04-24 10:00:00.000000,2019-04-24 15:00:00.000000,A,2019-04-24,Morning,2019-04-24 18:00:00,0.8
